sales_key,date_key,sku_key,store_key,supplier_key,quantity_sold,unit_selling_price,discount_applied,is_promotion_active,competitor_price
23454,20260419,138,11,5,10,27.67,0.0,False,26.37
23455,20260419,148,11,10,7,304.97,0.0,False,305.67
23456,20260419,150,11,10,4,501.62,200.65,True,489.43
23457,20260419,3,12,6,4,154.25,0.0,False,150.33
23458,20260419,9,12,4,7,108.7,76.09,True,117.97
23459,20260419,10,12,1,8,68.48,0.0,False,67.53
23460,20260419,11,12,2,6,697.43,418.46,True,755.03
23461,20260419,12,12,5,6,741.38,0.0,False,746.64
23462,20260419,17,12,4,1,345.67,0.0,False,366.11
23463,20260419,22,12,8,8,471.29,0.0,False,457.33
23464,20260419,23,12,7,4,696.04,0.0,False,679.67
23465,20260419,26,12,5,9,37.29,0.0,False,38.62
23466,20260419,29,12,8,2,245.81,0.0,False,239.88
23467,20260419,39,12,8,3,328.67,0.0,False,307.98
23468,20260419,44,12,10,1,650.5,0.0,False,636.55
23469,20260419,45,12,8,7,336.44,0.0,False,362.75
23470,20260419,47,12,5,9,708.87,0.0,False,777.27
23471,20260419,49,12,5,9,97.63,0.0,False,105.15
23472,20260419,54,12,4,10,329.46,329.46,True,346.35
23473,20260419,59,12,10,8,300.08,240.06,True,325.44
23474,20260419,61,12,7,9,161.28,0.0,False,146.59
23475,20260419,65,12,1,2,798.52,0.0,False,830.99
23476,20260419,69,12,1,3,763.32,0.0,False,838.01
23477,20260419,73,12,10,7,537.63,376.34,True,551.41
23478,20260419,74,12,3,10,184.46,0.0,False,188.63
23479,20260419,82,12,2,3,493.24,0.0,False,509.37
23480,20260419,90,12,7,10,360.1,0.0,False,358.32
23481,20260419,94,12,4,10,554.62,0.0,False,544.82
23482,20260419,95,12,8,8,154.99,0.0,False,170.33
23483,20260419,96,12,3,8,723.03,0.0,False,791.88
23484,20260419,101,12,8,3,529.42,0.0,False,564.41
23485,20260419,104,12,4,4,846.93,0.0,False,902.29
23486,20260419,105,12,6,7,804.99,0.0,False,841.15
23487,20260419,107,12,5,10,278.42,0.0,False,289.64
23488,20260419,112,12,9,7,579.8,0.0,False,535.26
23489,20260419,118,12,2,7,288.84,0.0,False,270.16
23490,20260419,119,12,6,4,297.48,0.0,False,316.05
23491,20260419,120,12,8,3,643.79,0.0,False,665.36
23492,20260419,122,12,10,8,402.17,0.0,False,367.17
23493,20260419,125,12,5,5,105.26,0.0,False,101.95
23494,20260419,130,12,2,3,243.53,0.0,False,246.61
23495,20260419,133,12,9,7,82.08,0.0,False,89.57
23496,20260419,140,12,6,6,224.01,0.0,False,210.17
23497,20260419,145,12,8,2,250.74,50.15,True,228.64
23498,20260419,149,12,1,9,153.75,0.0,False,140.22
23499,20260419,150,12,10,3,501.62,0.0,False,533.75
23500,20260419,5,13,5,5,90.27,45.13,True,93.69
23501,20260419,12,13,2,3,741.38,0.0,False,717.17
23502,20260419,16,13,9,10,512.21,0.0,False,485.03
23503,20260419,19,13,10,7,42.25,0.0,False,40.24
23504,20260419,23,13,5,10,696.04,0.0,False,666.33
23505,20260419,26,13,3,4,37.29,0.0,False,35.0
23506,20260419,44,13,3,10,650.5,0.0,False,615.71
23507,20260419,48,13,3,8,223.93,0.0,False,204.05
23508,20260419,54,13,3,8,329.46,0.0,False,335.5
23509,20260419,56,13,3,4,182.3,0.0,False,178.98
23510,20260419,64,13,7,2,176.89,0.0,False,172.92
23511,20260419,66,13,9,6,63.66,0.0,False,65.18
23512,20260419,68,13,1,4,417.57,0.0,False,378.16
23513,20260419,72,13,2,2,174.33,34.87,True,170.7
23514,20260419,73,13,4,2,537.63,0.0,False,550.51
23515,20260419,78,13,5,10,173.01,0.0,False,183.75
23516,20260419,81,13,8,10,124.73,0.0,False,113.72
23517,20260419,82,13,3,1,493.24,0.0,False,518.76
23518,20260419,85,13,1,2,163.15,0.0,False,167.3
23519,20260419,89,13,6,4,41.28,0.0,False,38.1
23520,20260419,92,13,10,9,38.43,0.0,False,39.18
23521,20260419,93,13,3,5,38.79,19.39,True,41.96
23522,20260419,100,13,7,9,53.92,48.53,True,48.59
23523,20260419,104,13,8,1,846.93,0.0,False,881.56
23524,20260419,106,13,8,5,520.47,0.0,False,511.17
23525,20260419,107,13,7,10,278.42,0.0,False,260.64
23526,20260419,112,13,7,6,579.8,347.88,True,539.99
23527,20260419,117,13,10,4,614.33,0.0,False,641.36
23528,20260419,123,13,1,10,406.78,406.78,True,384.53
23529,20260419,128,13,4,4,466.4,186.56,True,491.7
23530,20260419,130,13,4,1,243.53,0.0,False,234.07
23531,20260419,134,13,10,8,204.83,0.0,False,217.0
23532,20260419,136,13,4,9,498.42,0.0,False,450.76
23533,20260419,146,13,10,7,40.78,0.0,False,44.55
23534,20260419,147,13,7,4,163.8,0.0,False,157.41
23535,20260419,1,14,6,7,427.52,0.0,False,444.42
23536,20260419,2,14,2,1,449.68,0.0,False,414.58
23537,20260419,5,14,6,5,90.27,0.0,False,91.81
23538,20260419,7,14,8,8,557.67,0.0,False,529.01
23539,20260419,9,14,1,2,108.7,0.0,False,104.24
23540,20260419,10,14,9,3,68.48,0.0,False,65.56
23541,20260419,11,14,8,8,697.43,0.0,False,705.64
23542,20260419,13,14,6,7,282.5,0.0,False,262.35
23543,20260419,19,14,5,4,42.25,16.9,True,43.1
23544,20260419,20,14,3,9,697.92,0.0,False,687.53
23545,20260419,21,14,2,5,508.06,0.0,False,474.8
23546,20260419,28,14,10,2,623.27,0.0,False,607.42
23547,20260419,35,14,10,3,101.36,0.0,False,110.94
23548,20260419,40,14,1,4,32.82,0.0,False,34.45
23549,20260419,41,14,2,4,663.34,0.0,False,676.82
23550,20260419,42,14,2,1,603.01,0.0,False,598.35
23551,20260419,50,14,2,8,332.1,0.0,False,311.34
23552,20260419,53,14,5,4,501.67,200.67,True,474.15
23553,20260419,58,14,4,5,686.72,0.0,False,742.23
23554,20260419,61,14,5,4,161.28,0.0,False,151.06
23555,20260419,62,14,1,10,512.05,0.0,False,517.02
23556,20260419,64,14,8,1,176.89,0.0,False,193.57
23557,20260419,65,14,3,3,798.52,0.0,False,826.84
23558,20260419,66,14,4,5,63.66,0.0,False,67.47
23559,20260419,70,14,9,10,236.35,0.0,False,257.34
23560,20260419,76,14,6,2,202.69,0.0,False,190.61
23561,20260419,79,14,1,6,539.44,0.0,False,548.96
23562,20260419,82,14,5,5,493.24,0.0,False,452.82
23563,20260419,88,14,3,4,454.13,0.0,False,477.03
23564,20260419,89,14,8,8,41.28,0.0,False,44.0
23565,20260419,91,14,8,6,300.54,0.0,False,297.05
23566,20260419,108,14,4,6,321.35,0.0,False,315.28
23567,20260419,111,14,3,1,557.6,0.0,False,580.53
23568,20260419,115,14,7,6,127.28,0.0,False,135.58
23569,20260419,118,14,8,4,288.84,0.0,False,284.17
23570,20260419,122,14,7,4,402.17,0.0,False,365.11
23571,20260419,123,14,8,4,406.78,0.0,False,434.71
23572,20260419,132,14,4,1,557.78,0.0,False,583.8
23573,20260419,137,14,9,4,135.85,0.0,False,137.42
23574,20260419,138,14,2,8,27.67,0.0,False,26.7
23575,20260419,143,14,7,10,640.58,0.0,False,660.47
23576,20260419,144,14,3,8,71.77,0.0,False,69.45
23577,20260419,145,14,6,10,250.74,250.74,True,273.14
23578,20260419,147,14,6,4,163.8,65.52,True,158.8
23579,20260419,148,14,9,10,304.97,304.97,True,304.32
23580,20260419,4,15,6,6,416.76,0.0,False,403.27
23581,20260419,5,15,5,2,90.27,18.05,True,99.21
23582,20260419,6,15,4,6,518.23,0.0,False,492.44
23583,20260419,7,15,6,9,557.67,0.0,False,565.4
23584,20260419,12,15,3,6,741.38,0.0,False,805.51
23585,20260419,14,15,1,10,530.82,0.0,False,580.1
23586,20260419,22,15,3,4,471.29,0.0,False,483.06
23587,20260419,23,15,4,10,696.04,0.0,False,654.26
23588,20260419,26,15,1,5,37.29,0.0,False,38.25
23589,20260419,30,15,9,4,733.32,0.0,False,669.29
23590,20260419,35,15,8,9,101.36,0.0,False,103.04
23591,20260419,39,15,5,8,328.67,0.0,False,306.96
23592,20260419,46,15,8,7,93.46,0.0,False,100.43
23593,20260419,47,15,6,9,708.87,0.0,False,641.0
23594,20260419,65,15,7,1,798.52,0.0,False,737.55
23595,20260419,69,15,9,7,763.32,0.0,False,731.29
23596,20260419,79,15,2,2,539.44,107.89,True,554.91
23597,20260419,84,15,5,5,390.41,0.0,False,355.91
23598,20260419,85,15,7,7,163.15,0.0,False,156.61
23599,20260419,86,15,9,9,149.46,0.0,False,162.37
23600,20260419,91,15,10,6,300.54,0.0,False,280.39
23601,20260419,94,15,2,8,554.62,0.0,False,576.8
23602,20260419,95,15,7,8,154.99,123.99,True,142.54
23603,20260419,99,15,4,1,436.57,0.0,False,403.0
23604,20260419,101,15,8,4,529.42,0.0,False,477.92
23605,20260419,102,15,5,1,452.34,0.0,False,463.53
23606,20260419,108,15,4,3,321.35,0.0,False,322.24
23607,20260419,110,15,7,8,206.67,165.34,True,221.75
23608,20260419,114,15,9,4,217.44,0.0,False,238.6
23609,20260419,120,15,2,3,643.79,193.14,True,600.04
23610,20260419,121,15,7,8,636.43,0.0,False,603.1
23611,20260419,122,15,6,2,402.17,0.0,False,376.31
23612,20260419,124,15,9,8,146.99,0.0,False,136.59
23613,20260419,125,15,6,2,105.26,0.0,False,104.02
23614,20260419,126,15,10,10,632.86,0.0,False,649.51
23615,20260419,127,15,8,3,794.94,0.0,False,752.87
23616,20260419,128,15,6,10,466.4,0.0,False,486.46
23617,20260419,130,15,1,2,243.53,0.0,False,229.59
23618,20260419,132,15,10,7,557.78,390.45,True,508.3
23619,20260419,136,15,9,9,498.42,0.0,False,463.47
23620,20260419,137,15,4,10,135.85,0.0,False,136.81
23621,20260419,146,15,5,7,40.78,0.0,False,37.05
23622,20260419,149,15,7,1,153.75,0.0,False,140.75
23623,20260419,150,15,4,6,501.62,0.0,False,467.59
23624,20260420,11,1,10,10,697.43,0.0,False,766.01
23625,20260420,12,1,10,4,741.38,0.0,False,691.26
23626,20260420,13,1,9,10,282.5,0.0,False,310.02
23627,20260420,25,1,7,2,153.52,0.0,False,154.34
23628,20260420,30,1,8,6,733.32,0.0,False,773.43
23629,20260420,32,1,6,3,608.03,0.0,False,653.0
23630,20260420,40,1,8,6,32.82,0.0,False,30.35
23631,20260420,49,1,5,6,97.63,0.0,False,105.65
23632,20260420,64,1,10,10,176.89,0.0,False,192.84
23633,20260420,69,1,10,10,763.32,0.0,False,725.81
23634,20260420,102,1,4,6,452.34,0.0,False,425.81
23635,20260420,111,1,9,9,557.6,0.0,False,544.28
23636,20260420,113,1,5,9,447.09,0.0,False,484.35
23637,20260420,115,1,6,1,127.28,0.0,False,120.74
23638,20260420,130,1,3,1,243.53,24.35,True,243.52
23639,20260420,131,1,9,8,722.1,0.0,False,772.83
23640,20260420,136,1,5,2,498.42,0.0,False,481.56
23641,20260420,144,1,9,7,71.77,0.0,False,64.67
23642,20260420,149,1,1,7,153.75,0.0,False,144.31
23643,20260420,5,2,10,5,90.27,0.0,False,90.44
23644,20260420,12,2,3,9,741.38,0.0,False,775.51
23645,20260420,18,2,7,1,606.6,0.0,False,573.99
23646,20260420,29,2,8,6,245.81,0.0,False,235.32
23647,20260420,43,2,6,10,350.68,0.0,False,363.32
23648,20260420,44,2,2,9,650.5,0.0,False,647.32
23649,20260420,51,2,2,9,283.97,0.0,False,289.12
23650,20260420,65,2,9,3,798.52,0.0,False,768.23
23651,20260420,74,2,9,2,184.46,0.0,False,197.72
23652,20260420,78,2,10,10,173.01,173.01,True,166.74
23653,20260420,79,2,2,3,539.44,0.0,False,533.38
23654,20260420,82,2,10,7,493.24,0.0,False,529.58
23655,20260420,89,2,1,7,41.28,0.0,False,39.81
23656,20260420,90,2,9,2,360.1,0.0,False,340.35
23657,20260420,96,2,6,1,723.03,0.0,False,670.15
23658,20260420,97,2,8,9,456.24,410.62,True,424.48
23659,20260420,103,2,8,2,183.2,0.0,False,179.89
23660,20260420,117,2,5,5,614.33,0.0,False,624.48
23661,20260420,129,2,5,2,645.79,0.0,False,607.94
23662,20260420,132,2,9,8,557.78,0.0,False,581.82
23663,20260420,135,2,6,8,707.96,0.0,False,726.62
23664,20260420,139,2,8,10,595.48,0.0,False,638.13
23665,20260420,143,2,3,1,640.58,0.0,False,580.18
23666,20260420,149,2,10,10,153.75,0.0,False,158.9
23667,20260420,6,3,10,8,518.23,0.0,False,482.24
23668,20260420,7,3,4,8,557.67,0.0,False,612.1
23669,20260420,10,3,4,6,68.48,0.0,False,65.13
23670,20260420,11,3,10,5,697.43,0.0,False,671.27
23671,20260420,13,3,5,6,282.5,0.0,False,265.61
23672,20260420,24,3,7,2,545.85,0.0,False,559.87
23673,20260420,42,3,8,5,603.01,0.0,False,629.47
23674,20260420,44,3,8,2,650.5,0.0,False,662.53
23675,20260420,49,3,7,8,97.63,0.0,False,89.15
23676,20260420,60,3,8,6,115.47,0.0,False,105.37
23677,20260420,74,3,8,7,184.46,0.0,False,168.86
23678,20260420,79,3,9,6,539.44,0.0,False,547.96
23679,20260420,87,3,4,6,182.16,0.0,False,173.91
23680,20260420,97,3,9,4,456.24,182.5,True,481.64
23681,20260420,108,3,6,5,321.35,0.0,False,321.51
23682,20260420,132,3,2,9,557.78,0.0,False,581.85
23683,20260420,134,3,9,1,204.83,0.0,False,219.84
23684,20260420,135,3,1,8,707.96,0.0,False,698.01
23685,20260420,4,4,1,2,416.76,0.0,False,445.22
23686,20260420,6,4,2,4,518.23,0.0,False,484.79
23687,20260420,11,4,7,2,697.43,0.0,False,743.55
23688,20260420,12,4,9,2,741.38,0.0,False,757.41
23689,20260420,15,4,9,1,275.78,0.0,False,298.52
23690,20260420,33,4,5,6,340.22,0.0,False,314.76
23691,20260420,35,4,2,10,101.36,0.0,False,111.48
23692,20260420,39,4,9,7,328.67,0.0,False,319.99
23693,20260420,40,4,2,9,32.82,0.0,False,31.39
23694,20260420,53,4,1,6,501.67,0.0,False,549.66
23695,20260420,57,4,6,1,99.94,0.0,False,105.38
23696,20260420,61,4,1,3,161.28,48.38,True,147.83
23697,20260420,70,4,5,4,236.35,0.0,False,250.35
23698,20260420,72,4,8,6,174.33,0.0,False,174.53
23699,20260420,76,4,3,3,202.69,0.0,False,206.33
23700,20260420,82,4,2,10,493.24,0.0,False,502.04
23701,20260420,88,4,1,4,454.13,0.0,False,484.76
23702,20260420,91,4,4,5,300.54,0.0,False,309.75
23703,20260420,93,4,9,9,38.79,0.0,False,36.95
23704,20260420,99,4,1,10,436.57,0.0,False,434.5
23705,20260420,113,4,5,1,447.09,0.0,False,462.83
23706,20260420,133,4,6,3,82.08,0.0,False,89.35
23707,20260420,138,4,1,6,27.67,0.0,False,25.73
23708,20260420,146,4,10,3,40.78,0.0,False,41.17
23709,20260420,1,5,10,4,427.52,0.0,False,386.58
23710,20260420,2,5,4,4,449.68,0.0,False,493.7
23711,20260420,14,5,6,4,530.82,0.0,False,513.2
23712,20260420,26,5,5,10,37.29,0.0,False,40.36
23713,20260420,28,5,6,9,623.27,0.0,False,587.51
23714,20260420,30,5,1,5,733.32,0.0,False,730.69
23715,20260420,31,5,7,10,60.98,0.0,False,62.88
23716,20260420,34,5,5,10,436.02,0.0,False,437.98
23717,20260420,35,5,8,8,101.36,0.0,False,95.24
23718,20260420,39,5,9,5,328.67,0.0,False,303.39
23719,20260420,40,5,3,7,32.82,0.0,False,31.49
23720,20260420,53,5,2,3,501.67,0.0,False,546.37
23721,20260420,58,5,3,6,686.72,0.0,False,643.17
23722,20260420,62,5,7,8,512.05,0.0,False,541.55
23723,20260420,67,5,8,6,468.26,0.0,False,460.6
23724,20260420,79,5,7,2,539.44,0.0,False,526.31
23725,20260420,82,5,4,2,493.24,0.0,False,448.89
23726,20260420,86,5,9,5,149.46,0.0,False,137.15
23727,20260420,90,5,10,9,360.1,0.0,False,325.1
23728,20260420,97,5,3,8,456.24,0.0,False,480.09
23729,20260420,101,5,8,9,529.42,0.0,False,580.75
23730,20260420,105,5,10,6,804.99,0.0,False,735.54
23731,20260420,136,5,5,6,498.42,0.0,False,514.68
23732,20260420,138,5,2,7,27.67,19.37,True,27.09
23733,20260420,143,5,9,10,640.58,0.0,False,648.09
23734,20260420,146,5,3,10,40.78,0.0,False,42.94
23735,20260420,6,6,5,2,518.23,0.0,False,560.52
23736,20260420,8,6,5,10,148.91,148.91,True,149.11
23737,20260420,16,6,5,8,512.21,0.0,False,558.83
23738,20260420,31,6,10,10,60.98,60.98,True,61.27
23739,20260420,32,6,4,4,608.03,0.0,False,663.87
23740,20260420,46,6,9,2,93.46,0.0,False,93.71
23741,20260420,56,6,4,5,182.3,0.0,False,181.17
23742,20260420,59,6,1,2,300.08,0.0,False,295.56
23743,20260420,64,6,4,8,176.89,0.0,False,164.24
23744,20260420,66,6,2,1,63.66,0.0,False,66.44
23745,20260420,70,6,9,2,236.35,0.0,False,253.22
23746,20260420,71,6,6,3,795.69,0.0,False,802.2
23747,20260420,75,6,3,1,339.64,0.0,False,321.69
23748,20260420,78,6,2,4,173.01,0.0,False,181.22
23749,20260420,84,6,5,1,390.41,0.0,False,409.23
23750,20260420,90,6,1,3,360.1,0.0,False,390.89
23751,20260420,98,6,10,2,618.22,0.0,False,656.63
23752,20260420,101,6,2,6,529.42,0.0,False,531.57
23753,20260420,108,6,6,7,321.35,224.95,True,299.13
23754,20260420,114,6,8,5,217.44,0.0,False,231.12
23755,20260420,126,6,1,9,632.86,0.0,False,671.87
23756,20260420,144,6,1,7,71.77,0.0,False,67.19
23757,20260420,149,6,8,2,153.75,0.0,False,142.51
23758,20260420,150,6,4,7,501.62,0.0,False,511.44
23759,20260420,4,7,2,10,416.76,0.0,False,406.58
23760,20260420,12,7,1,10,741.38,0.0,False,726.91
23761,20260420,16,7,10,2,512.21,0.0,False,496.82
23762,20260420,18,7,8,7,606.6,0.0,False,585.76
23763,20260420,20,7,10,5,697.92,0.0,False,758.29
23764,20260420,23,7,4,1,696.04,0.0,False,660.75
23765,20260420,29,7,1,4,245.81,0.0,False,221.26
23766,20260420,43,7,10,10,350.68,0.0,False,383.47
23767,20260420,49,7,7,6,97.63,0.0,False,101.25
23768,20260420,55,7,9,1,249.41,0.0,False,265.58
23769,20260420,62,7,7,1,512.05,0.0,False,515.51
23770,20260420,63,7,6,3,297.88,0.0,False,273.66
23771,20260420,65,7,8,8,798.52,0.0,False,830.93
23772,20260420,69,7,6,9,763.32,686.99,True,824.88
23773,20260420,83,7,10,3,361.54,0.0,False,384.96
23774,20260420,87,7,7,8,182.16,0.0,False,188.39
23775,20260420,95,7,7,6,154.99,0.0,False,163.86
23776,20260420,113,7,7,3,447.09,0.0,False,484.03
23777,20260420,124,7,10,4,146.99,0.0,False,133.23
23778,20260420,133,7,4,8,82.08,0.0,False,88.81
23779,20260420,145,7,5,1,250.74,0.0,False,259.88
23780,20260420,3,8,1,2,154.25,30.85,True,168.11
23781,20260420,9,8,3,10,108.7,0.0,False,106.15
23782,20260420,12,8,3,3,741.38,0.0,False,746.62
23783,20260420,13,8,4,9,282.5,0.0,False,304.11
23784,20260420,17,8,4,6,345.67,0.0,False,379.92
23785,20260420,26,8,2,6,37.29,22.37,True,37.51
23786,20260420,31,8,5,6,60.98,0.0,False,65.03
23787,20260420,32,8,4,6,608.03,0.0,False,625.85
23788,20260420,35,8,6,10,101.36,0.0,False,96.53
23789,20260420,58,8,6,1,686.72,0.0,False,638.45
23790,20260420,63,8,6,8,297.88,0.0,False,291.57
23791,20260420,64,8,8,5,176.89,88.44,True,190.15
23792,20260420,68,8,6,5,417.57,208.78,True,434.76
23793,20260420,81,8,1,8,124.73,0.0,False,123.95
23794,20260420,82,8,8,5,493.24,0.0,False,454.17
23795,20260420,84,8,3,2,390.41,0.0,False,373.33
23796,20260420,87,8,10,6,182.16,109.3,True,168.27
23797,20260420,90,8,6,7,360.1,0.0,False,330.9
23798,20260420,92,8,6,6,38.43,0.0,False,35.76
23799,20260420,96,8,9,1,723.03,0.0,False,667.81
23800,20260420,100,8,2,7,53.92,0.0,False,50.24
23801,20260420,101,8,6,10,529.42,0.0,False,489.74
23802,20260420,111,8,9,6,557.6,0.0,False,556.56
23803,20260420,113,8,10,8,447.09,0.0,False,439.37
23804,20260420,117,8,6,8,614.33,0.0,False,644.04
23805,20260420,123,8,10,2,406.78,0.0,False,383.94
23806,20260420,136,8,8,10,498.42,0.0,False,469.28
23807,20260420,142,8,2,3,101.55,0.0,False,110.76
23808,20260420,146,8,10,1,40.78,0.0,False,39.02
23809,20260420,2,9,10,2,449.68,0.0,False,447.07
23810,20260420,6,9,6,2,518.23,0.0,False,493.15
23811,20260420,7,9,8,7,557.67,0.0,False,512.67
23812,20260420,13,9,1,4,282.5,0.0,False,259.83
23813,20260420,28,9,7,3,623.27,0.0,False,668.56
23814,20260420,33,9,2,10,340.22,0.0,False,351.56
23815,20260420,34,9,1,4,436.02,0.0,False,428.04
23816,20260420,37,9,5,8,287.49,0.0,False,261.48
23817,20260420,46,9,1,5,93.46,0.0,False,87.78
23818,20260420,49,9,9,6,97.63,0.0,False,105.76
23819,20260420,59,9,8,5,300.08,0.0,False,305.09
23820,20260420,71,9,10,2,795.69,0.0,False,729.56
23821,20260420,72,9,8,5,174.33,0.0,False,178.85
23822,20260420,75,9,6,4,339.64,0.0,False,316.63
23823,20260420,83,9,1,9,361.54,0.0,False,369.1
23824,20260420,107,9,1,7,278.42,0.0,False,268.72
23825,20260420,112,9,2,8,579.8,0.0,False,560.26
23826,20260420,118,9,10,2,288.84,0.0,False,291.79
23827,20260420,120,9,10,5,643.79,0.0,False,590.39
23828,20260420,125,9,8,8,105.26,0.0,False,114.97
23829,20260420,145,9,4,1,250.74,0.0,False,230.4
23830,20260420,148,9,5,3,304.97,91.49,True,318.26
23831,20260420,5,10,9,9,90.27,0.0,False,86.38
23832,20260420,6,10,9,8,518.23,0.0,False,539.97
23833,20260420,7,10,10,5,557.67,0.0,False,581.59
23834,20260420,23,10,9,2,696.04,0.0,False,700.54
23835,20260420,25,10,10,9,153.52,0.0,False,154.01
23836,20260420,30,10,1,6,733.32,0.0,False,739.85
23837,20260420,33,10,4,2,340.22,0.0,False,317.58
23838,20260420,36,10,7,2,496.39,0.0,False,534.35
23839,20260420,46,10,6,4,93.46,0.0,False,92.38
23840,20260420,56,10,6,9,182.3,0.0,False,170.05
23841,20260420,61,10,3,8,161.28,0.0,False,177.07
23842,20260420,73,10,10,4,537.63,0.0,False,565.39
23843,20260420,91,10,10,4,300.54,0.0,False,292.05
23844,20260420,95,10,10,3,154.99,0.0,False,163.2
23845,20260420,96,10,3,3,723.03,0.0,False,706.28
23846,20260420,116,10,8,2,506.55,0.0,False,548.9
23847,20260420,117,10,3,4,614.33,0.0,False,631.32
23848,20260420,125,10,9,8,105.26,84.21,True,104.27
23849,20260420,127,10,2,3,794.94,0.0,False,829.44
23850,20260420,131,10,2,10,722.1,0.0,False,705.63
23851,20260420,132,10,5,6,557.78,0.0,False,561.37
23852,20260420,133,10,1,4,82.08,0.0,False,89.01
23853,20260420,134,10,9,3,204.83,0.0,False,186.45
23854,20260420,145,10,5,9,250.74,0.0,False,231.16
23855,20260420,10,11,6,6,68.48,0.0,False,72.12
23856,20260420,18,11,4,10,606.6,606.6,True,577.85
23857,20260420,38,11,9,4,375.47,0.0,False,347.88
23858,20260420,40,11,9,2,32.82,0.0,False,30.32
23859,20260420,41,11,5,9,663.34,0.0,False,691.26
23860,20260420,42,11,6,8,603.01,482.41,True,646.31
23861,20260420,43,11,1,1,350.68,0.0,False,324.5
23862,20260420,48,11,7,7,223.93,0.0,False,224.28
23863,20260420,54,11,2,10,329.46,0.0,False,343.73
23864,20260420,62,11,3,10,512.05,0.0,False,482.0
23865,20260420,65,11,5,7,798.52,0.0,False,877.94
23866,20260420,72,11,9,1,174.33,0.0,False,177.72
23867,20260420,79,11,9,9,539.44,0.0,False,546.54
23868,20260420,96,11,1,2,723.03,0.0,False,667.8
23869,20260420,102,11,4,6,452.34,0.0,False,482.37
23870,20260420,104,11,6,9,846.93,0.0,False,910.89
23871,20260420,105,11,5,6,804.99,0.0,False,825.88
23872,20260420,106,11,1,6,520.47,0.0,False,480.9
23873,20260420,112,11,3,4,579.8,0.0,False,616.92
23874,20260420,123,11,5,2,406.78,0.0,False,406.75
23875,20260420,128,11,8,10,466.4,0.0,False,440.75
23876,20260420,129,11,1,8,645.79,0.0,False,642.67
23877,20260420,135,11,6,6,707.96,0.0,False,655.61
23878,20260420,137,11,1,6,135.85,0.0,False,129.36
23879,20260420,147,11,8,7,163.8,0.0,False,151.23
23880,20260420,149,11,7,3,153.75,0.0,False,138.95
23881,20260420,13,12,9,8,282.5,0.0,False,296.3
23882,20260420,30,12,8,3,733.32,0.0,False,799.05
23883,20260420,46,12,5,2,93.46,0.0,False,85.71
23884,20260420,47,12,2,1,708.87,0.0,False,713.91
23885,20260420,53,12,1,8,501.67,0.0,False,479.25
23886,20260420,58,12,7,9,686.72,618.05,True,644.49
23887,20260420,64,12,7,2,176.89,0.0,False,161.19
23888,20260420,73,12,3,8,537.63,430.1,True,563.38
23889,20260420,76,12,9,4,202.69,0.0,False,192.13
23890,20260420,78,12,4,2,173.01,0.0,False,162.93
23891,20260420,84,12,6,4,390.41,0.0,False,417.75
23892,20260420,92,12,2,5,38.43,0.0,False,41.4
23893,20260420,94,12,5,5,554.62,277.31,True,510.38
23894,20260420,115,12,10,2,127.28,0.0,False,131.49
23895,20260420,121,12,8,7,636.43,0.0,False,652.28
23896,20260420,126,12,8,10,632.86,0.0,False,679.02
23897,20260420,131,12,6,4,722.1,0.0,False,690.08
23898,20260420,137,12,5,5,135.85,0.0,False,132.29
23899,20260420,143,12,6,8,640.58,0.0,False,595.21
23900,20260420,145,12,3,7,250.74,0.0,False,250.15
23901,20260420,8,13,2,5,148.91,0.0,False,143.14
